itm_blue_hunter|Cavalo de Caça Azul com Enfeites
itm_blue_hunter_pl|Cavalo de Caça Azul com Enfeites
itm_burgundy_hunter|Cavalo de Caça Borgonha com Enfeites
itm_burgundy_hunter_pl|Cavalo de Caça Borgonha com Enfeites
itm_yellow_hunter|Cavalo de Caça Amarelo com Enfeites
itm_yellow_hunter_pl|Cavalo de Caça Amarelo com Enfeites
itm_black_hunter|Cavalo de Caça Negro com Enfeites
itm_black_hunter_pl|Cavalo de Caça Negro com Enfeites
itm_melitine_hunter|Cavalo Andravida de Melitine
itm_melitine_hunter_pl|Cavalo Andravida de Melitine
itm_darksteel_hunter|Cavalo de Caça Aço-Escuro
itm_darksteel_hunter_pl|Cavalo de Caça Aço-Escuro
itm_ornate_warhorse|Cavalo de Guerra com Enfeites
itm_ornate_warhorse_pl|Cavalo de Guerra com Enfeites
itm_dun_hunter|Cavalo de Caça Castanho
itm_dun_hunter_pl|Cavalo de Caça Castanho
itm_sarleon_hunter|Cavalo de Caça de Sarleon
itm_sarleon_hunter_pl|Cavalo de Caça de Sarleon
itm_empire_hunter|Cavalo de Caça Negro do Império
itm_empire_hunter_pl|Cavalo de Caça Negro do Império
itm_warhorse|Cavalo de Guerra
itm_warhorse_pl|Cavalo de Guerra
itm_melitine_arm_hunter|Cavalo Puro-Sangue Bardado de Melitine
itm_melitine_arm_hunter_pl|Cavalo Puro-Sangue Bardado de Melitine
itm_cropped_hunter|Cavalo de Caça com Crina Curta
itm_cropped_hunter_pl|Cavalo de Caça com Crina Curta
itm_empire_warbred|Cavalo de Guerra do Império
itm_empire_warbred_pl|Cavalo de Guerra do Império
itm_wellbred_hunter|Cavalo de Caça Puro-Sangue
itm_wellbred_hunter_pl|Cavalo de Caça Puro-Sangue
itm_jatu_hunter|Cavalo de Caça Jatu
itm_jatu_hunter_pl|Cavalo de Caça Jatu
itm_charger|Cavalo de Batalha
itm_charger_pl|Cavalo de Batalha
itm_horse_veccavi|Cavalo de Guerra de Veccavia
itm_horse_veccavi_pl|Cavalo de Guerra de Veccavia
itm_war_horse_ravenstern|Cavalo de Guerra de Ravenstern
itm_war_horse_ravenstern_pl|Cavalo de Guerra de Ravenstern
itm_draped_warhorse_brown|Cavalo de Guerra com Barda de Couro
itm_draped_warhorse_brown_pl|Cavalo de Guerra com Barda de Couro
itm_falcon_warhorse|Cavalo de Guerra do Falcão
itm_falcon_warhorse_pl|Cavalo de Guerra do Falcão
itm_dark_stallion|Garanhão Negro Imperial
itm_dark_stallion_pl|Garanhão Negro Imperial
itm_draped_warhorse_grey|Cavalo de Guerra com Barda Cinza
itm_draped_warhorse_grey_pl|Cavalo de Guerra com Barda Cinza
itm_phoenix_sergeants_horse|Cavalo de Guerra da Fênix
itm_phoenix_sergeants_horse_pl|Cavalo de Guerra da Fênix
itm_draped_leather_horse|Cavalo de Guerra com Barda de Couro
itm_draped_leather_horse_pl|Cavalo de Guerra com Barda de Couro
itm_golden_warhorse|Cavalo de Guerra do Cervo Dourado
itm_golden_warhorse_pl|Cavalo de Guerra do Cervo Dourado
itm_dshar_armored_hunter|Cavalo de Caça Blindado D'Shar
itm_dshar_armored_hunter_pl|Cavalo de Caça Blindado D'Shar
itm_draped_warhorse_green|Cavalo de Guerra com Barda Verde de Couro
itm_draped_warhorse_green_pl|Cavalo de Guerra com Barda Verde de Couro
itm_draped_warhorse_blue|Cavalo de Guerra com Barda Azul de Couro
itm_draped_warhorse_blue_pl|Cavalo de Guerra com Barda Azul de Couro
itm_war_horse_burgundy|Cavalo de Guerra com Barda Borgonha
itm_war_horse_burgundy_pl|Cavalo de Guerra com Barda Borgonha
itm_dark_silver_warhorse|Cavalo de Guerra com Barda Prateada-Escura
itm_dark_silver_warhorse_pl|Cavalo de Guerra com Barda Prateada-Escura
itm_draped_warhorse_white|Cavalo de Guerra com Barda Branca
itm_draped_warhorse_white_pl|Cavalo de Guerra com Barda Branca
itm_silver_stallion|Garanhão Prateado Imperial
itm_silver_stallion_pl|Garanhão Prateado Imperial
itm_jatu_warhorse|Cavalo de Guerra Jatu
itm_jatu_warhorse_pl|Cavalo de Guerra Jatu
itm_konigur_steed|Corcel do Koningur do Fierdsvain
itm_konigur_steed_pl|Corcel do Koningur do Fierdsvain
itm_warhorse_steppe|Cavalo de Batalha da Estepe Jatu
itm_warhorse_steppe_pl|Cavalo de Batalha da Estepe Jatu
itm_draped_warhorse_black|Cavalo de Guerra com Barda Preta de Couro
itm_draped_warhorse_black_pl|Cavalo de Guerra com Barda Preta de Couro
itm_draped_warhorse_yellow|Cavalo de Guerra com Barda Amarela
itm_draped_warhorse_yellow_pl|Cavalo de Guerra com Barda Amarela
itm_gryphon_warhorse|Cavalo de Guerra do Grifo
itm_gryphon_warhorse_pl|Cavalo de Guerra do Grifo
itm_larian_caspian|Lariano Castrado
itm_larian_caspian_pl|Larianos Castrados
itm_griffon_warhorse|Cavalo de Guerra do Grifo
itm_griffon_warhorse_pl|Cavalo de Guerra do Grifo
itm_marleons_highbreed|Cavalo de Raça de Marleons
itm_marleons_highbreed_pl|Cavalo de Raça de Marleons
itm_draped_warhorse_red|Cavalo de Guerra com Barda Vermelha de Couro
itm_draped_warhorse_red_pl|Cavalo de Guerra com Barda Vermelha de Couro
itm_phoenix_knight_horse|Corcel da Fênix
itm_phoenix_knight_horse_pl|Corcel da Fênix
itm_falcon_warsteed|Corcel do Falcão
itm_falcon_warsteed_pl|Corcel do Falcão
itm_timothy_steed|Corcel do Unicórnio
itm_timothy_steed_pl|Corcel do Unicórnio
itm_crimson_charger|Cavalo de Batalha Carmesim Escuro
itm_crimson_charger_pl|Cavalo de Batalha Carmesim Escuro
itm_lion_warhorse|Cavalo de Guerra do Leão
itm_lion_warhorse_pl|Cavalo de Guerra do Leão
itm_ironbred_stallion_1|Cavalo de Batalha Blindado
itm_ironbred_stallion_1_pl|Cavalo de Batalha Blindado
itm_ironbred_stallion_1b|Cavalo de Batalha Preto Blindado
itm_ironbred_stallion_1b_pl|Cavalo de Batalha Preto Blindado
itm_warhorse_sarranid|Cavalo de Guerra do Deserto
itm_warhorse_sarranid_pl|Cavalo de Guerra do Deserto
itm_ironbred_stallion_2|Garanhão Blindado
itm_ironbred_stallion_2_pl|Garanhões Blindados
itm_jatu_warbeast|Cavalo de Guerra Feroz Jatu
itm_jatu_warbeast_pl|Cavalo de Guerra Feroz Jatu
itm_armored_warhorse_ravenstern|Cavalo de Guerra Blindado de Ravenstern
itm_armored_warhorse_ravenstern_pl|Cavalo de Guerra Blindado de Ravenstern
itm_armored_warhorse_sarleon|Cavalo de Guerra Blindado de Sarleon
itm_armored_warhorse_sarleon_pl|Cavalo de Guerra Blindado de Sarleon
itm_armored_warhorse_pendor|Corcel Real de Pendor
itm_armored_warhorse_pendor_pl|Corcel Real de Penor
itm_noldor_pony_horse|Pônei da Estepe Noldor
itm_noldor_pony_horse_pl|Pônei da Estepe Noldor
itm_noldor_dark_horse|Cavalo de Guerra Negro Noldor
itm_noldor_dark_horse_pl|Cavalo de Guerra Negro Noldor
itm_noldor_grey_horse|Cavalo de Guerra Cinza Noldor
itm_noldor_grey_horse_pl|Cavalo de Guerra Cinza Noldor
itm_noldor_gold_horse|Cavalo de Guerra Folha D'Ouro Noldor
itm_noldor_gold_horse_pl|Cavalo de Guerra Folha D'Ouro Noldor
itm_noldor_spirit_horse|Cavalo Espiritual Noldor
itm_noldor_spirit_horse_pl|Cavalo Espiritual Noldor
itm_hyper_horse|Corcel Cometa
itm_hyper_horse_pl|Corcel Cometa
itm_netherworld_charger|Cavalo de Batalha do Submundo
itm_netherworld_charger_pl|Cavalo de Batalha do Submundo
itm_demon_charger|Cavalo de Batalha Demoníaco
itm_demon_charger_pl|Cavalo de Batalha Demoníaco
itm_fallen_horse|Fallen Horse
itm_fallen_horse_pl|Fallen Horse
itm_pilgrim_disguise|Túnica de Peregrino
itm_pilgrim_disguise_pl|Túnica de Peregrino
itm_pilgrim_hood|Capuz de Peregrino
itm_pilgrim_hood_pl|Capuz de Peregrino
itm_bride_dress|Vestido de Noiva
itm_bride_dress_pl|Vestido de Noiva
itm_bride_crown|Coroa de Flores
itm_bride_crown_pl|Coroa de Flores
itm_bride_shoes|Sapatos de Noiva
itm_bride_shoes_pl|Sapatos de Noiva
itm_dress|Vestido
itm_dress_pl|Vestido
itm_blue_dress|Vestido Azul
itm_blue_dress_pl|Vestido Azul
itm_peasant_dress|Vestido de Camponesa
itm_peasant_dress_pl|Vestido de Camponesa
itm_woolen_dress|Vestido de Lã
itm_woolen_dress_pl|Vestido de Lã
itm_lady_dress_ruby|Vestido Carmesim
itm_lady_dress_ruby_pl|Vestido Carmesim
itm_lady_dress_green|Vestido Verde
itm_lady_dress_green_pl|Vestido Verde
itm_lady_dress_blue|Vestido Índigo
itm_lady_dress_blue_pl|Vestido Índigo
itm_red_dress|Vestido Vermelho
itm_red_dress_pl|Vestido Vermelho
itm_brown_dress|Vestido Marrom
itm_brown_dress_pl|Vestido Marrom
itm_green_dress|Vestido Verde
itm_green_dress_pl|Vestido Verde
itm_khergit_lady_dress|Vestido D'Shar
itm_khergit_lady_dress_pl|Vestido D'Shar
itm_khergit_lady_dress_b|Vestido de Couro D'Shar
itm_khergit_lady_dress_b_pl|Vestido de Couro D'Shar
itm_court_dress|Vestido da Corte
itm_court_dress_pl|Vestido da Corte
itm_orange_dress|Vestido Luxuoso D'Shar
itm_orange_dress_pl|Vestido Luxuoso D'Shar
itm_blue_sarranid_dress|Vestido Azul Claro
itm_blue_sarranid_dress_pl|Vestido Azul Claro
itm_gold_pattern_dress|Vestido Luxuoso Vermelho
itm_gold_pattern_dress_pl|Vestido Luxuoso Vermelho
itm_khaki_dress|Vestido Cáqui
itm_khaki_dress_pl|Vestido Cáqui
itm_fur_lined_coat_over_armor|Vestido Comum Ornamentado
itm_fur_lined_coat_over_armor_pl|Vestido Comum Ornamentado
itm_dshar_dress_1|Vestido Roxo D'Shar
itm_dshar_dress_1_pl|Vestido Roxo D'Shar
itm_dshar_dress_2|Vestido Preto D'Shar
itm_dshar_dress_2_pl|Vestido Preto D'Shar
itm_dshar_dress_3|Vestido Marrom D'Shar
itm_dshar_dress_3_pl|Vestido Marrom D'Shar
itm_dshar_dress_4|Vestido Laranja D'Shar
itm_dshar_dress_4_pl|Vestido Laranja D'Shar
itm_lady_dress_a_syrian1|Vestido Bege
itm_lady_dress_a_syrian1_pl|Vestido Bege
itm_lady_dress_a_syrian2|Vestido Vermelho-Escarlate
itm_lady_dress_a_syrian2_pl|Vestido Vermelho-Escarlate
itm_lady_dress_a_syrian3|Vestido Pistache
itm_lady_dress_a_syrian3_pl|Vestido Pistache
itm_lady_dress_a_syrian4|Vestido Azul Pastel
itm_lady_dress_a_syrian4_pl|Vestido Azul Pastel
itm_lady_dress_lysa_style_1|Vestido Vermelho Escuro
itm_lady_dress_lysa_style_1_pl|Vestido Vermelho Escuro
itm_lady_dress_lysa_style_2|Vestido Verde Escuro
itm_lady_dress_lysa_style_2_pl|Vestido Verde Escuro
itm_lady_dress_lysa_style_3|Vestido Esmeralda
itm_lady_dress_lysa_style_3_pl|Vestido Esmeralda
itm_lady_dress_lysa_style_4|Vestido Água-marinha
itm_lady_dress_lysa_style_4_pl|Vestido Água-marinha
itm_lady_dress_lysa_style_5|Vestido Ornamentado Laranja
itm_lady_dress_lysa_style_5_pl|Vestido Ornamentado Laranja
itm_lady_dress_lysa_style_6|Vestido Escuro
itm_lady_dress_lysa_style_6_pl|Vestido Escuro
itm_lady_dress_sansa_style_1|Vestido Vermelho
itm_lady_dress_sansa_style_1_pl|Vestido Vermelho
itm_lady_dress_sansa_style_2|Vestido Azul
itm_lady_dress_sansa_style_2_pl|Vestido Azul
itm_lady_dress_sansa_style_3|Vestido Fulvo
itm_lady_dress_sansa_style_3_pl|Vestido Fulvo
itm_lady_dress_sansa_style_4|Vestido Verde-Oliva
itm_lady_dress_sansa_style_4_pl|Vestido Verde-Oliva
itm_lady_dress_sansa_style_5|Vestido Púrpura
itm_lady_dress_sansa_style_5_pl|Vestido Púrpura
itm_lady_dress_sansa_style_6|Vestido Ornamentado
itm_lady_dress_sansa_style_6_pl|Vestido Ornamentado
