lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2018-2021 - by Evandro Neto
str_entrance_to_town_forbidden|Os guardas estão atentos aos intrusos e parece que você não poderá passar pelos portões sem pôr em perigo a sua vida.
str_sneaking_to_town_impossible|Os guardas da cidade deram o alarme. Você não poderá passar pelos portões, por mais que esteja bem {reg63?disfarçado:disfarçada}.
str_battle_won|Você venceu a batalha!
str_battle_lost|Você perdeu a batalha!
str_attack_walls_success|Após uma luta sangrenta, seus valentes soldados são capazes de tomar os muros das mãos inimigas.
str_attack_walls_failure|Seus soldados caem em ondas ao tentar avançar contra os muros e os poucos que restam vivos rapidamente desertam das suas fileiras.
str_attack_walls_continue|Uma sangrenta batalha ocorre e ambos os lados lutam com igual valentia. Apesar do esforço de suas tropas, o castelo permanece em mãos inimigas.
str_order_attack_success|Seus homens lutam valentemente e vencem o inimigo.
str_order_attack_failure|Você observa a batalha com o desespero refletido em seu rosto, enquanto o inimigo dizima seus soldados e afugenta os poucos que restam vivos.
str_order_attack_continue|Apesar das contínuas escaramuças, suas tropas foram incapazes de alcançar uma vitória decisiva.
str_join_order_attack_success|Seus homens lutam junto a seus aliados, compartilhando a glória enquanto derrotam o inimigo.
str_join_order_attack_failure|Você observa a batalha com o desespero refletido em seu rosto, enquanto o inimigo dizima seus soldados e afugenta os poucos que restam vivos.
str_join_order_attack_continue|Apesar das contínuas escaramuças, nem suas tropas nem seus aliados foram capazes de alcançar uma vitória decisiva.
str_siege_defender_order_attack_success|Os homens da guarnição protegem os muros com habilidade e coragem, esmagando o assalto inimigo e provocando sua desesperada fuga.
str_siege_defender_order_attack_failure|O assalto se transforma em um banho de sangue. Os valentes esforços não acarretam resultados positivos, a guarnição não pode proteger os muros e o inimigo executa cada um dos defensores.
str_siege_defender_order_attack_continue|Os sangrentos assaltos contra os muros não são suficientes para ganhar terreno e muitos inimigos continuam em pé. O cerco continua...
str_hero_taken_prisoner|{s1} do {s3} foi tomado prisioneiro pelo {s2}.
str_hero_freed|{s1} do {s3} foi libertado pelo {s2}.
str_center_captured|O {s2} tomou {s1} do {s3}.
str_troop_relation_increased|Sua relação com {s1} melhorou de {reg1} para {reg2}.
str_troop_relation_detoriated|Sua relação com {s1} deteriorou-se de {reg1} para {reg2}.
str_faction_relation_increased|Sua relação com {s1} melhorou de {reg1} para {reg2}.
str_faction_relation_detoriated|Sua relação com {s1} deteriorou-se de {reg1} para {reg2}.
str_party_gained_morale|Seu exército ganha {reg1} pontos de moral.
str_party_lost_morale|Seu exército perde {reg1} pontos de moral.
str_other_party_gained_morale|{s1} ganha {reg1} pontos de moral.
str_other_party_lost_morale|{s1} perde {reg1} pontos de moral.
str_qst_follow_spy_noticed_you|O espião lhe viu! Ele está fugindo!
str_father|pai
str_husband|marido
str_wife|esposa
str_daughter|filha
str_mother|mãe
str_son|filho
str_brother|irmão
str_sister|irmã
str_he|ele
str_she|ela
str_s3s_s2|{s2} do {s3}
str_s5_is_s51|{s5} é {s51}.
str_s5_is_the_ruler_of_s51|{s5} é o soberano do {s51}. 
str_s5_is_a_nobleman_of_s6|{s5} faz parte da nobreza do {s6}.
str_relation_mnus_100|Vingativo
str_relation_mnus_90|Vingativo
str_relation_mnus_80|Vingativo
str_relation_mnus_70|Odioso
str_relation_mnus_60|Odioso
str_relation_mnus_50| Hostil
str_relation_mnus_40|  Irritado
str_relation_mnus_30|    Ressentido
str_relation_mnus_20|      Relutante
str_relation_mnus_10|        Desconfiado
str_relation_plus_0|         Indiferente
str_relation_plus_10|          Cooperativo
str_relation_plus_20|           Acolhedor
str_relation_plus_30|            Favorável
str_relation_plus_40|             Solidário
str_relation_plus_50|              Amigável
str_relation_plus_60|               Gentil
str_relation_plus_70|                 Afetuoso
str_relation_plus_80|                  Leal
str_relation_plus_90|                   Devoto
str_relation_mnus_100_ns|{s60} lhe é um inimigo jurado.
str_relation_mnus_90_ns|{s60} anseia por vingança contra você.
str_relation_mnus_80_ns|{s60} anseia por vingança contra você.
str_relation_mnus_70_ns|{s60} lhe odeia.
str_relation_mnus_60_ns|{s60} lhe odeia.
str_relation_mnus_50_ns|{s60} é hostil com você.
str_relation_mnus_40_ns|{s60} está irritado com você.
str_relation_mnus_30_ns|{s60} sente rancor a você.
str_relation_mnus_20_ns|{s60} é relutante com você.
str_relation_mnus_10_ns|{s60} suspeita de você.
str_relation_plus_0_ns|{s60} é indiferente a você.
str_relation_plus_10_ns|{s60} coopera com você.
str_relation_plus_20_ns|{s60} lhe acolhe com agrado.
str_relation_plus_30_ns|{s60} lhe é favorável.
str_relation_plus_40_ns|{s60} lhe apoia.
str_relation_plus_50_ns|{s60} é amigável com você.
str_relation_plus_60_ns|{s60} é gentil com você.
str_relation_plus_70_ns|{s60} sente afeto por você.
str_relation_plus_80_ns|{s60} é leal a você.
str_relation_plus_90_ns|{s60} mostra devoção a você.
str_relation_reg1| Relação: {reg1}
str_center_relation_mnus_100|A população lhe odeia fervorosamente
str_center_relation_mnus_90|A população lhe odeia intensamente
str_center_relation_mnus_80|A população lhe odeia fortemente
str_center_relation_mnus_70|A população lhe odeia
str_center_relation_mnus_60|A população mostra-se odiosa com você
str_center_relation_mnus_50|A população é extremamente hostil com você
str_center_relation_mnus_40|A população é muito hostil com você
str_center_relation_mnus_30|A população é hostil com você
str_center_relation_mnus_20|A população está contra você
str_center_relation_mnus_10|A população se opõe a você
str_center_relation_plus_0|A população é indiferente a você
str_center_relation_plus_10|A população lhe aceita
str_center_relation_plus_20|A população coopera com você
str_center_relation_plus_30|A população lhe apoia um pouco
str_center_relation_plus_40|A população lhe apoia
str_center_relation_plus_50|A população lhe apoia completamente
str_center_relation_plus_60|A população é leal a você
str_center_relation_plus_70|A população é muito leal a você
str_center_relation_plus_80|A população sente devoção por você
str_center_relation_plus_90|A população lhe é completamente devota
str_town_prosperity_0|A pobreza da cidade de {s60} é insuportável.
str_town_prosperity_1|A miserável cidade de {s60} está repleta de pessoas desesperadas, mendigos e ladrões.
str_town_prosperity_2|A pobre cidade de {s60} parece um lugar desolado e triste.
str_town_prosperity_3|A cidade de {s60} está cheia de pessoas pobres e desempregadas.
str_town_prosperity_4|A cidade de {s60} parece pobre e descuidada.
str_town_prosperity_5|A cidade de {s60} parece estar passando por dificuldades.
str_town_prosperity_6|A cidade de {s60} não chama a atenção por nada.
str_town_prosperity_7|A cidade de {s60} parece estar prosperando.
str_town_prosperity_8|A próspera cidade de {s60} agita-se de atividade.
str_town_prosperity_9|A próspera cidade de {s60} agita-se com o comércio e vendas.
str_town_prosperity_10|A cidade de {s60} parece rica e bem mantida.
str_town_prosperity_11|A cidade de {s60} é rica e suas ruas estão cheias de gente de bem.
str_town_prosperity_12|A esplendorosa cidade de {s60} ostenta abertamente suas riquezas.
str_village_prosperity_0|A pobreza da aldeia de {s60} é insuportável.
str_village_prosperity_1|A aldeia de {s60} parece terrivelmente pobre e miserável.
str_village_prosperity_2|A aldeia de {s60} parece muito pobre e abandonada.
str_village_prosperity_3|A aldeia de {s60}, rodeada por campos estéreis, parece muito pobre.
str_village_prosperity_4|A aldeia de {s60} parece pobre e descuidada.
str_village_prosperity_5|A aldeia de {s60} parece estar passando por dificuldades.
str_village_prosperity_6|A aldeia de {s60} não chama a atenção por nada.
str_village_prosperity_7|A aldeia de {s60} parece exuberante e ativa.
str_village_prosperity_8|A limpa aldeia de {s60} parece estar prosperando.
str_village_prosperity_9|A próspera aldeia de {s60} está repleta de atividade.
str_village_prosperity_10|A limpa aldeia de {s60} parece organizada, feliz e próspera.
str_village_prosperity_11|A enorme aldeia de {s60}, rodeada por vastos e férteis campos, parece muito bem.
str_village_prosperity_12|Os diversificados campos da feliz e multicultural aldeia de {s60} são testemunhas da boa liderança que promove a riqueza e fartura.
str_town_alt_prosperity_0|Os poucos artigos que vendem no mercado parecem estar muito acima do alcance da população. As pessoas estão desnutridas, seus animais estão doentes ou moribundos, e as ferramentas de suas oficinas e tendas parecem estar inutilizáveis. As vielas foram abandonadas às moscas e aos cães sarnentos.
str_town_alt_prosperity_20|Você escuta algumas queixas no mercado sobre o preço dos artigos de primeira necessidade e as tendas estão meio vazias. Você pode ver alguns sinais de desnutrição tanto nas pessoas como nos animais, os edifícios estão muito deteriorados e as ferramentas de trabalho meio quebradas. Seguramente muitos já emigraram a outras terras para poder sobreviver.
str_town_alt_prosperity_40|Ocasionalmente você ouve o murmúrio de queixas no mercado sobre o preço dos artigos de uso diário, mas parece que há uma razoável quantidade de produtos à venda. Às vezes você observa um edifício abandonado, uma tenda vazia ou alguma carroça desmantelada, mas nada fora do comum.
str_town_alt_prosperity_60|O povo está relativamente bem alimentado e satisfeito. Os artesãos atuam em seus prósperos negócios e algumas pessoas de outras terras parecem estar vindo aqui para tentar a sorte.
str_town_alt_prosperity_80|As muralhas, as ruas e as casas estão muito bem conservadas. Os mercados estão repletos de viajantes das regiões próximas, atraídos pela boa disponibilidade de bens e trabalho. O ritmo dos martelos e demais ferramentas evidenciam bem a prosperidade das oficinas artesanais.
str_village_alt_prosperity_0|Apenas um punhado de gente é forte o suficiente para lavrar os campos, muitos dos quais estão se tornando pântanos invadidos por ervas daninhas. O resto das pessoas são fracas e desnutridas, isso se já não tiverem fugido para outro lugar. Os animais de tração há tempos que morreram por inanição ou foram devorados, ainda que seus restos permaneçam nos arredores da aldeia onde os ossos são devorados pelas aves de rapina.
str_village_alt_prosperity_20|Alguns agricultores e seus animais povoam os campos, mas são tão poucos que muitos camponeses poderiam emigrar em busca de melhor alimentação. As ferramentas agrícolas e de lavoura estão descuidadas e muitas vezes inservíveis, enquanto a erva daninha ganha terreno nos campos mais distantes.
str_village_alt_prosperity_40|Os campos e hortas estão sendo bem aproveitados, com os aldeões trabalhando conforme as estações. Tanto as pessoas como os animais parecem bem alimentados e gozam de um aspecto saudável. No entanto, alguns terrenos nas áreas mais remotas estão sem cultivar, e parte das paredes e cercas permanecem sem reparo, o que sugere que ainda não há mão de obra suficiente para todo o trabalho a ser feito.
str_village_alt_prosperity_60|Os campos e hortas agitam-se de atividade, os sacos cheios de grãos e carne seca vão de um lado a outro, dando testemunho da fertilidade das terras de lavoura e dos pastos desta região.
str_village_alt_prosperity_80|Os campos e hortas agitam-se de atividade. Os canais de irrigação recém cavados sugerem claramente que os agricultores possuem tempo e energias suficientes para ampliar a superfície cultivável. Enquanto isso, trabalhadores de temporada vêm aqui para ajudar com o trabalho conforme as estações e contribuir para a prosperidade geral da região.
str_oasis_village_alt_prosperity_0|As tamareiras estão praticamente abandonadas, e os canais que os regam encontram-se obstruídos com lama e terra. O punhado de camponeses que você pode ver está claramente malnutrido e exausto. Os animais de tração há tempos que morreram de fome ou foram devorados, ainda que seus restos nos arredores estejam sendo devorados por alguns chacais do deserto.
str_oasis_village_alt_prosperity_20|Você pode ver só alguns poucos aldeões atendendo as tamareiras, enquanto que em alguns lugares as dunas do deserto parecem estar invadindo vorazmente os jardins. Muitos dos canais de água estão obstruídos com lama e os depósitos se encheram de água.
str_oasis_village_alt_prosperity_40|Homens e mulheres estão muito ocupados cuidando das tamareiras e subindo nas árvores para colher frutas. Enquanto isso, há saudáveis e fortes animais impulsionando as bombas e moinhos que levam a água para os campos. Alguns dos canais de irrigação e os poços poderiam, no entanto, receber alguns reparos.
str_oasis_village_alt_prosperity_60|As tamareiras e hortas agitam-se de atividade. Os agricultores ajudam uns aos outros alegremente desde as copas das árvores, onde cuidam das frutas de temporada. O ranger da madeira das bombas de água, os mugidos dos animais de tração, e a torrente de água que flui indica claramente que o sistema de irrigações prospera sem contratempos graças ao trabalho dos aldeões.
str_oasis_village_alt_prosperity_80|As tamareiras agitam-se de atividade, já que os agricultores conseguiram uma abundante colheita nesta temporada para vender no mercado. Homens e mulheres trabalham duro escavando novos poços e canais, para que a irrigação chegue a mais terras.
str_acres_grain|acres de campos de trigo
str_acres_orchard|acres de hortas e vinhas
str_acres_oasis|acres de jardins de oásis com irrigação
str_looms|teares
str_boats|barcos
str_head_cattle|cabeças de gado bovino
str_head_sheep|cabeças de gado ovino
str_mills|moinhos
str_kilns|fornos
str_pans|morteiros
str_deposits|depósitos
str_hives|colméias
str_breweries|cervejarias
str_presses|prensas
str_smithies|ferrarias
str_caravans|caravanas
str_traps|carruagens
str_gardens|pequenos jardins
str_tanneries|cubas de corantes
str_master_miller|Mestre Moleiro
str_master_brewer|Mestre Cervejeiro
str_master_presser|Mestre Prensador
str_master_smith|Mestre Ferreiro
str_master_tanner|Mestre Curtidor
str_master_weaver|Mestre Tecelão
str_master_dyer|Mestre Tintureiro
str_war_report_minus_4|estamos prestes a perder a guerra
str_war_report_minus_3|a situação é difícil
str_war_report_minus_2|as coisas não vão muito bem para nós
str_war_report_minus_1|ainda podemos ganhar a guerra se nos esforçarmos
str_war_report_0|estamos igualados ao inimigo
str_war_report_plus_1|temos uma pequena chance de ganhar a guerra
str_war_report_plus_2|as coisas vão bastante bem
str_war_report_plus_3|não teremos dificuldades para vencer
str_war_report_plus_4|estamos prestes a ganhar a guerra
str_persuasion_summary_very_bad|Você tenta persuadir {s50}, mas parece que seus argumentos não lhe convencem. Toda vez que você diz algo significativo, parece que o aborda com algo incorreto que o faz perder a linha de raciocínio. Ao terminar, você não pôde dizer nada medianamente coerente a seu favor e se dá conta de que a única coisa que fez foi se afundar mais. {s50} não ficou com uma impressão favorável.
str_persuasion_summary_bad|Você tenta persuadir {s50}, mas {reg51?ela:ele} lhe domina desde o início. Até mesmo seus melhores argumentos soam vazios em sua cabeça. {s50}, de sua parte, não crê que o que você disse tenha muito sentido.
str_persuasion_summary_average|{s50} acaba por ser inteligente e convincente, e parece que você é incapaz de apresentar-lhe um argumento que {reg51?ela:ele} não seja capaz de contrariar com racionalidade. No final, nenhum de vocês consegue ganhar terreno nessa discussão.
str_persuasion_summary_good|Graças a sua lucidez mental e bons argumentos, você é capaz de expor o seu caso, forçando {s50} a conceder-lhe a razão várias vezes. No entanto, {reg51?ela:ele} ainda mantém dúvidas sobre sua petição.
str_persuasion_summary_very_good|Seu apaixonante discurso ressoa nos ouvidos dos ouvintes como se fosse poesia. Parece que o mundo inteiro guardara silêncio para poder escutar-lhe melhor. Suas palavras emocionaram profundamente {s50} e {reg51?ela:ele} parece muito mais propenso a ajudar-lhe.
str_secret_sign_1|O armário dança à meia-noite...
str_secret_sign_2|Vendo estas finas tapeçarias D'Shar. Deseja comprar alguma?
str_secret_sign_3|O amigo de um amigo me enviou...
str_secret_sign_4|O vento sopra forte do Leste e o rio fica vermelho...
str_countersign_1|Mas dança com a cômoda ou com o castiçal?
str_countersign_2|Sim, você tem algum azul?
str_countersign_3|Mas meu amigo, o amigo do seu amigo nunca terá um amigo como eu.
str_countersign_4|Esteve doente?
str_name_1|Albard
str_name_2|Euscarl
str_name_3|Sigmar
str_name_4|Talesqe
str_name_5|Ritmand
str_name_6|Aels
str_name_7|Raurqe
str_name_8|Bragamus
str_name_9|Taarl
str_name_10|Ramin
str_name_11|Shulk
str_name_12|Putar
str_name_13|Tamus
str_name_14|Reichad
str_name_15|Walcheas
str_name_16|Rulkh
str_name_17|Marlund
str_name_18|Auguryn
str_name_19|Daynad
str_name_20|Joayah
str_name_21|Ramar
str_name_22|Caldaran
str_name_23|Brabas
str_name_24|Kundrin
str_name_25|Boris
str_name_26|Tomas
str_name_27|Astrid
str_name_28|Agnus
str_name_29|Tarl
str_name_30|Barak
str_name_31|Harad
str_name_32|Eregas
str_name_33|Voldor
str_name_34|Ansen
str_name_35|Pelmar
str_name_36|Harris
str_name_37|Trevanir
str_name_38|Rosborne
str_name_39|Rathmore
str_name_40|Tanis
str_name_41|Mason
str_name_42|Janus
str_name_43|Denton
str_name_44|Harl
str_name_45|Thesar
str_name_46|Gildroyk
str_name_47|Borman
str_name_48|Loren
str_name_49|Samuelk
str_name_50|William
str_name_51|Datuvahya
str_name_52|Kuru
str_name_53|Thuxra
str_name_54|Vahauka
str_name_55|Aedan
str_name_56|Bledros
str_name_57|Brithael
str_name_58|Cingur
str_name_59|Grifiud
str_name_60|Gurbodu
str_name_61|Iudicael
str_name_62|Loi
str_name_63|Mermin
str_name_64|Marnid
str_name_65|Borscha
str_name_66|Morcana
str_name_67|Ossín
str_name_68|Putrael
str_name_69|Resmen
str_name_70|Talen
str_name_71|Guyvon
str_name_73|Harmond
str_name_74|Ulris
str_name_75|Rarb
str_name_76|Vernis
str_name_77|Fengreve
str_name_78|Boris
str_name_79|Bors
str_name_80|Arthur
str_name_81|Tranced
str_name_82|Braggi
str_name_83|Oslin
str_name_84|Baran
str_name_85|Barek
str_name_86|Dahan
str_surname_1|{s50} de Laria
str_surname_2|{s50} de Sarleon
str_surname_3|{s50} de Cez
str_surname_4|{s50} de Avendor
str_surname_5|{s50} de Senderfall
str_surname_6|{s50} de Marleons
str_surname_7|{s50} de Poinsbruk
str_surname_8|{s50} de Ravenstern
str_surname_9|{s50} de Torbah
str_surname_10|{s50} de Valonbray
str_surname_11|{s50} de Windholm
str_surname_12|{s50} de Jarlsholm
str_surname_13|{s50} de Rane
str_surname_14|{s50} de Tharn
str_surname_15|{s50}, o Ruivo
str_surname_16|{s50} Andarilho-das-Sombras
str_surname_17|{s50}, o Sombra
str_surname_18|{s50} Pernalongas
str_surname_19|{s50} de Barclay
str_surname_20|{s50} de Tosdhar
str_surname_21|{s50}, o Alto
str_surname_22|{s50}, o Magro
str_surname_23|{s50} Barbaseda
str_surname_24|{s50}, o Pardal
str_surname_25|{s50}, o Pobre
str_surname_26|{s50}, o Marcado
str_surname_27|{s50}, o Belo
str_surname_28|{s50}, o Inflexível
str_surname_29|{s50}, o Vermelho
str_surname_30|{s50}, o Negro
str_surname_31|{s50}, o Alto
str_surname_32|{s50} Olhos-Brilhantes
str_surname_33|{s50}, o Intrépido
str_surname_34|{s50}, o Valente
str_surname_35|{s50}, o Astuto
str_surname_36|{s50}, o Covarde
str_surname_37|{s50}, o Brilhante
str_surname_38|{s50}, o Rápido
str_surname_39|{s50}, o Trovador
str_surname_40|{s50}, o Arrojado
str_surname_41|{s50} Gravanar
str_surname_42|{s50} Escudo-de-Carvalho
str_surname_43|{s50} Cloviar
str_surname_44|{s50} Horian
str_surname_45|{s50} Tredecer
str_surname_46|{s50} Wolfgar
str_surname_47|{s50} Tendar
str_surname_48|{s50} Fenland
str_surname_49|{s50} Ravenlad
str_surname_50|{s50} Avenmoor
str_surname_51|{s50} Sensil
str_surname_53|{s50} Pontessul
str_surname_54|{s50} Pontenorte
str_surname_55|{s50} Tempesfúria
str_surname_56|{s50} Foxworth
str_surname_57|{s50} Gresham
str_surname_58|{s50} Udrak
str_surname_59|{s50} Speardran
str_surname_60|{s50} Espada-da-Manhã
str_surnames_end|fim dos apelidos
str_number_of_troops_killed_reg1|Número de tropas mortas: {reg1}
str_number_of_troops_wounded_reg1|Número de tropas feridas: {reg1}
str_number_of_own_troops_killed_reg1|Número de tropas aliadas mortas: {reg1}
str_number_of_own_troops_wounded_reg1|Número de tropas aliadas feridas: {reg1}
str_retreat|Retirada!
str_siege_continues|A Luta Continua...
str_casualty_display|Suas baixas: {s10}^Baixas inimigas: {s11}{s12}
str_casualty_display_hp|^Você foi ferido em {reg1} pontos de vida.
str_quest_log_updated|O diário de missões foi atualizado...
str_banner_selection_text|Foi-lhe concedido o direito de portar um estandarte. Seu estandarte representa seu status como {reg63?um:uma} Nobre de Pendor e lhe proporciona honra. Qual estandarte você escolhe?
str_retirement_text_1|Você se cansou de lutar nas batalhas de Pendor, e suas velhas feridas lhe incomodam nos dias de hoje. Você gastou muito dinheiro em tropas e equipamentos durante sua juventude, mas agora suas armas e armaduras foram vendidas e você está visivelmente sem dinheiro. Graças a caridade do amigável lorde de {s9}, você sobrevive limpando os estábulos e varrendo o pátio do castelo. Seus dias de glória acabaram e você já não fala mais deles, embora ainda estejam em sua memória... uma pequena recompensa por todos os anos lutando por uma causa perdida. Você as mantém para si, pois ninguém está interessado nos resmungos de {reg63?um semi-decrépito homem:uma semi-decrépita mulher} dos estábulos que uma vez foi soldado.
str_retirement_text_2|Você sempre viveu para o hoje e raramente pensou no amanhã, pressupondo que morreria em uma batalha antes que ficasse muito {reg63?velho:velha} para lutar. Quando seu dinheiro acabou você se juntou à Irmandade Vermelha como {reg63?um:uma} fora-da-lei de baixo nível e agora luta por aqueles que uma vez você jurou destruir. Às vezes você reflete brevemente sobre a ironia da sua atual vida. Seus valiosos ideais se foram, assim como você percebe que agora está roubando aqueles a quem você costumava proteger. Você se afundou em uma vida de crimes e crueldades. Sua vida termina em uma forca ao ser {reg63?condenado:condenada} por homicídio, e você ri quando o carrasco de {s9} aperta o nó ao redor do seu pescoço.
str_retirement_text_3|Você decaiu consideravelmente desde seus dias como {reg63?um:uma} {s13}, embora você continue preservando certos maneirismos de seus antigos dias. Suas tropas desertaram ou morreram em suas batalhas. Você se torna {reg63?um bêbado:uma bêbada} partindo de taverna em taverna, entediando a todos os que querem ouvir os contos de seus antigos sucessos, enquanto recebe bebidas de seus patronos. Uma vez, em um momento desses alguém reconheceu você, mas sua antiga fama só serve para lhe garantir um drinque grátis por parte de um homem gentil que lembra quem você foi um dia.
str_retirement_text_4|Você finalmente se dá conta de que se cansou da guerra, e após a aposentadoria passa a viver na aldeia de {s7}, que uma vez a libertou de um grupo de bandidos. Os agradecidos aldeões aceitaram você como um dos seu. Seu ganha pão passou a ser treinar a milícia da aldeia e cuidar de uma pequena fazenda. Você se casou com {reg63?uma jovem aldeã:um aldeão} e dessa união nasceram filhos e filhas, que cresceram e se tornaram fortes e resistentes camponeses que nunca se cansam de seus contos de batalhas contra hordas inimigas. Você repreende seu filho mais velho que deseja se tornar um soldado. Você termina seus dias como {reg63?um respeitado Ancião da aldeia:uma respeitada Anciã da aldeia}, feliz com a paz e a família que encontrou em {s7}.
str_retirement_text_5|A vasta soma de denares que uma vez você reuniu, evaporou rapidamente, mas você guardou o suficiente para comprar uma pequena taverna em {s9}. Você sorri ao se lembrar de que já comprou essa mesma taverna duas vezes, uma delas quando você pagou ao antigo taverneiro pelos danos que seus homens causaram no mesmo local. Os homens da guarnição de {s9} frequentam sua taverna e se divertem ouvindo seus contos de batalhas vitoriosas contra exércitos esmagadores. Seus lucros crescem e você expande o local, passando a abrigar banquetes e casamentos. Sua taverna é famosa em toda Pendor, e você obteve mais sucesso do que quando era {reg63?um:uma} {s13}.
str_retirement_text_6|Do mesmo modo que você viajou à várias regiões de Pendor, você se tornou {reg63?um:uma} negociante que passou a comerciar entre várias cidades e aldeias. Foi então que você percebeu que tinha uma boa cabeça para negócios, decidindo assim investir seus lucros em parceria com um comerciante em {s9}, cujas caravanas você já escoltou. Agora você possui vários armazéns em {s9}, suas caravanas atravessam Pendor e seus navios transportam pesadas cargas indo e vindo de Barclay. Você se casa com {reg63?a filha:o filho} do comerciante, gera filhos e filhas e mais tarde ensina a eles como serem bons mercadores. Ocasionalmente você distrai seus clientes e sócios com contos de seus dias como soldado, mas a memória falha. O sucesso de sua dinastia mercante durará mais que sua fama como {reg63?um:uma} {s13}.
