pt_rayne_reinforcements_b|reforços de rayne b
pt_rayne_reinforcements_c|reforços de rayne c
pt_roland_reinforcements_a|reforços de roland a
pt_roland_reinforcements_b|reforços de roland b
pt_roland_reinforcements_c|reforços de roland c
pt_alistair_reinforcements_a|reforços de alistair a
pt_alistair_reinforcements_b|reforços de alistair b
pt_alistair_reinforcements_c|reforços de alistair c
pt_steppe_bandit_lair|Covil dos Incursores D'Shar
pt_snake_bandit_lair|Santuário do Culto da Serpente
pt_forest_bandit_lair|Acampamento dos Assaltantes
pt_mountain_bandit_lair|Esconderijo nas Montanhas da Névoa
pt_sea_raider_lair|Porto Vanskerry
pt_looter_lair|Esconderijo dos Sequestradores
pt_treasure_lair|Local do Mapa do Tesouro
pt_leaded_looters|Bando de Ladrões
pt_looters_quest|Bando de Saqueadores
