qstr_The_{s11}_has_defeat|O {s11} derrotou todos os rivais e se estabeleceu como o único reino. A Profecia de Madigan foi cumprida!^^ Uma Possibilidade Alternativa foi criada.
qstr_Pendor_:__Conquered_b|Pendor :  Conquistado por Um Reino
qstr_{s11}_has_defeated_a|{s11} derrotou todos os rivais e se estabeleceu como o único reino. A Profecia de Madigan foi cumprida!^^ Uma Possibilidade Alternativa foi criada.
qstr_Factions|Facções
qstr_Show_towns|Mostrar cidades
qstr_Show_castles|Mostrar castelos
qstr_Show_villages|Mostrar aldeias
qstr_Tip:_move_the_mouse_|Dica: mova o mouse até os blocos pretos para mostrar seus nomes.
qstr_The_World_Map|O Mapa do Mundo
qstr_Done|Feito
qstr_P_o_P___O_p_t_i_o_n_|O p ç õ e s   do   P o P
qstr_Scroll_down_for_more| 
qstr_Battle_options|Opções de Batalha
qstr_Battlefield_size_|Tamanho do campo de batalha:
qstr_840x840m|840x840m
qstr_550x550m|550x550m
qstr_240x240m|240x240m
qstr_Adaptive|Adaptativo
qstr_Battle_reinforcement|Ondas de reforço em batalhas:
qstr_Unlimited|Ilimitado
qstr_18|18
qstr_16|16
qstr_14|14
qstr_12|12
qstr_10|10
qstr_8|8
qstr_6|6
qstr_4|4
qstr_2|2
qstr_Siege_reinforcement_|Ondas de reforço nos cercos:
qstr_36|36
qstr_32|32
qstr_28|28
qstr_24|24
qstr_20|20
qstr_Enhanced_horse_arche|IA aprimorada dos arqueiros montados:
qstr_Disabled|Desativado
qstr_NPCs_only|Apenas NPCs
qstr_All_units|Todas as unidades
qstr_Garrison_left_by_AI_|Guarnição deixada pola IA em feudo tomado 
qstr_Large__default_|Grande (padrão)
qstr_Medium|Média
qstr_Small|Pequena
qstr_Disable_troop_routin|Desativar a fuga das tropas:
qstr_Enable_Formations_|Habilitar Formações:
qstr_Battle_interface|Interface de Batalha
qstr_Show_personal_kill_c|Mostrar contador pessoal de mortes:
qstr_Battle_ratio_bar_|Barra de Proporção de Batalha:
qstr_shows_proportion_of_|mostra a proporção dos soldados vivos em cada lado
qstr_Ratio_bar_shows_rese|Barra de proporção também mostra as forças reservas:
qstr_reports_global_battl|relata as forças globais de batalha incluindo os reforços
qstr_Display_a_message_on|Mostrar uma mensagem quando um aliado morrer:
qstr_best_with__report_ca|melhor com "reportar casualidades" desmarcado
qstr_Display_a_message_on_|Mostrar uma mensagem quando um aliado matar:
qstr_Custom_Knighthood_Or|Ordem de Cavalaria Personalizada
qstr_Chance_of_stats_upgr|Chances de melhoria de estatísticas durante a sessão de treinamento de 18hr 
qstr_1.5%|1.5%
qstr_2%|2%
qstr_3%__Default_|3% (Padrão)
qstr_4%|4%
qstr_5.5%|5.5%
qstr_7.5%|7.5%
qstr_10%|10%
qstr_13%|13%
qstr_17%|17%
qstr_25%|25%
qstr_50%|50%
qstr_Equipment_cost_|Custo do equipamento 
qstr_200%|200%
qstr_150%|150%
qstr_120%|120%
qstr_110%|110%
qstr_100%__Default_|100% (Padrão)
qstr__90%| 90%
qstr__80%| 80%
qstr__60%| 60%
qstr__40%| 40%
qstr__20%| 20%
qstr__10%| 10%
qstr_Equipping_time_|Tempo para equipar 
qstr_Miscellaneous|Diversos
qstr_Fade_from_black_|Escurecer a tela ao mudar de cenário:
qstr_when_entering_a_room|quando adentrar um local
qstr_Lords_don_t_bring_fi|Lordes nunca trazem feudos ao se juntarem à facção do jogador:
qstr_No_auto_defections_|Sem deserções automáticas:
qstr_Village_requests_in_|Mostrar solicitações das aldeias somente nas notificações:
qstr_Village_attacks_in_n|Mostrar ataques às aldeias somente nas notificações:
qstr_Important_news_only_|Apenas notícias importantes:
qstr_Play_companion_dialo|Reproduzir os diálogos dos companheiros:
qstr_Reinforcement_waves_|Ondas de reforço nas batalhas normais foram definidas para {reg0}
qstr_Reinforcement_waves_f|Ondas de reforço nas batalhas de cerco foram definidas para {reg0}
qstr_Others|Outros
qstr_KOs_Knights|Cavaleiros das OC
qstr_KOs_Sergeants|Sargentos das OC
qstr_Mercenaries|Mercenários
qstr_Adventurers|Aventureiros
qstr_Kingdom_of_Pendor|Reino de Pendor
qstr_Close|Fechar
qstr_Click_the_avatars_to|Clique no avatar para ver os detalhes
qstr_Level:_{reg3}^Health|Nível: {reg3}^Pontos de Vida: {reg4}
qstr_Attributes|Atributos
qstr_STR^AGI^INT^CHA|FOR^AGI^INT^CAR
qstr_{reg2}|{reg2}
qstr_{s1}^{reg2}|{s1}^{reg2}
qstr_Skills|Habilidades
qstr_Ironflesh^Power_Stri|Pele de Ferro^Potência de Golpe^Potência de Arremesso^Potência de Tensionamento^Maestria em Escudos^Atletismo^Montaria^Arquearia Montada
qstr_Proficiencies|Proficiências
qstr_1H_Weapons^2H_Weapon|Armas de Uma Mão^Armas de Duas Mãos^Armas de Haste^Arcos^Bestas^Armas de Arremesso^Armas de Fogo
qstr_Equipment|Equipamento
qstr_0_kills|matou 0
qstr_{reg3}_kill|matou {reg3}
qstr_{reg3}_kills|matou {reg3}
qstr_{s1}_of_the_{s3}_was|{s1} do {s3} foi derrotado em batalha, mas conseguiu escapar.
qstr_The_{s2}_have_sacked|O {s2} saqueou {s1}.
qstr_{s54}_is_a_claimant_|{s54} é um pretendente ao trono de {s56}.
qstr_no_holdings|sem territórios
qstr_{s57}_and_{s58}|{s57} e {s58}
qstr_{reg3?She:He}|{reg3?Ela:Ele}
qstr_The_town_of_{s50}|A cidade de {s50}
qstr_The_village_of_{s50}|A aldeia de {s50}, próxima a {s52}
qstr_{s51}_belongs_to_{s1|{s51} pertence a {s1} do {s2}.^
qstr_{s2}There_is_a_chapt|{s2}Há uma Sala do Capítulo dos {s1} aqui.^
qstr_{s2}Garrison_trainin|{s2}O treinamento da guarnição está ativado.^
qstr_{s2}Garrison_training|{s2}O treinamento da guarnição está desativado.^
qstr_{s7}_and_{s8}|{s7} e {s8}
qstr_{s2}It_has_no_villag|{s2}Não tem aldeias.^
qstr_{s2}{reg0?Its_villag|{s2}{reg0?Suas aldeias são:Sua aldeia é} {s8}.^
qstr_{s2}Its_prosperity_i|{s2}Sua prosperidade é: {s50}
qstr_noone|ninguém
qstr_{s9}_and_{s10}|{s9} e {s10}
qstr_{s5}_has_been_defeat|{s5} foi derrotado!
qstr_{s7}_opened_the_gate|{s7} abriu os portões
qstr_{s7}_closed_the_gate|{s7} fechou os portões
qstr_+{reg1}_to_party_mor|+{reg1} para a moral do grupo
qstr_Requires_{reg1}_inte|Requer {reg1} pontos de inteligência para ser lido
qstr_Reading_Progress:_{r|Progresso da leitura: {reg1}%
qstr_Improves_Noldor_rela|Melhora a relação com os Noldor
qstr_Quest_item|Item de Missão
qstr_wound_treatment|tratamento de feridas
qstr_trainer|instrução
qstr_surgery|cirurgia
qstr_+2_to_{s1}_while_in_|+2 para {s1} enquanto estiver no inventário
qstr_+1_to_{s1}_while_in_|+1 para {s1} enquanto estiver no inventário
qstr__interesting_to_Orde|(de interesse das Ordens de Cavalaria)
qstr_Missile_speed:_{reg3|Missile speed: {reg33}
qstr_Upgrade_cost:_{reg0}|Custo da melhoria: {reg0} denares
qstr_Time_to_upgrade:_{re|Tempo até ficar pronto: {reg1} dias
qstr_Move_here|Mover aqui
qstr_View_notes|Ver notas
qstr_Unstick_from_River|Desprender do Rio
qstr_Accompany|Acompanhar
qstr_Party_strength:_{reg|Força do grupo: {reg0}
qstr_Party_no:_{reg0}|Sem tropas: {reg0}
qstr_killed|morto
qstr_wounded|ferido
qstr_{s0}^TOTAL:_{reg3}__|{s0}^TOTAL: {reg3} ({s2})
qstr_^None|^Nenhum
qstr_nothing|nada
qstr_{reg0}_village{reg1?|{reg0} aldeia{reg1?s:}
qstr_{reg0}_castle{reg1?s|{reg0} castelo{reg1?s:}
qstr_{reg0}_castle{reg1?s:|{reg0} castelo{reg1?s:} e {s0}
qstr_{reg0}_town{reg1?s:}|{reg0} cidade{reg1?s:}
qstr_{reg0}_town{reg1?s:}_|{reg0} cidade{reg1?s:} e {s0}
qstr_{reg0}_town{reg1?s:}_{|{reg0} cidade{reg1?s:}, {s0}
qstr_Your_opponents_are_r|Seus oponentes estão prontos para a luta.
qstr_Try_to_destroy_as_ma|Tente destruir quantos alvos puder. Você tem dois minutos e meio para limpar o caminho.
qstr_Stay_behind_the_line|Fique atrás da linha no chão e atire nos alvos. Tente não desperdiçar nenhum disparo.
qstr_Battle_Advantage_=_{|Vantagem na Batalha = {reg0}.
qstr_{s9}_wants_you_to_re|{s9} quer que você continue seguido seu exército até novo aviso.
qstr_{s0}_fails_to_bring_|{s0} falhou em trazer algum centro para sua facção!
qstr_{s4}_is_awarded_to_{|{s4} foi concedido a {s5} do {s6}.
qstr_From_now_{s4}_belong|De agora em diante {s4} pertence a {s5} do {s6}.
qstr__Word_reaches_you_th| Você ouve boatos de que Meregan Kierlic reuniu a Companhia de Aventureiros Espada do Grifo sob o estandarte do Rei Ulric!
qstr__Word_reaches_you_tha| Você ouve boatos de que Kodan Espada-de-Ferro reuniu nobres e cavaleiros e se aliou ao Rei Ulric!
qstr__Word_reaches_you_that| Você ouve boatos de que Rei Ulric de Sarleon contratou A Companhia Livre!
qstr__Word_reaches_you_that_| Você ouve boatos de que Rei Ulric de Sarleon contratou uma Companhia Mercenária de Mettenheim!
qstr__Word_reaches_you_Sy| Você ouve boatos de que Syla Uzas, um renomado Guerreiro Imortal do Império, reuniu um pequeno exército de Legionários veteranos e se aliou ao Rei Ulric!
qstr__Word_reaches_you_that_K| Você ouve boatos de que Rei Ulric de Sarleon contratou uma Companhia Mercenária de Veccavia!
qstr__Word_reaches_you_that_Ki| Você ouve boatos de que Rei Ulric de Sarleon contratou O Freybrueder!
qstr__Word_reaches_you_that_Kin| Você ouve boatos de que Rei Ulric de Sarleon contratou Os Renegados Veccavianos!
qstr__Word_reaches_you_that_King| Você ouve boatos de que Rei Ulric de Sarleon contratou a "Primera Guardia Real"!
qstr__Word_reaches_you_that_King_| Você ouve boatos de que Rei Ulric de Sarleon contratou A Expedição de Sarno!
qstr__Word_reaches_you_that_King_U| Você ouve boatos de que Rei Ulric de Sarleon contratou o 1º Porta-estandartes de Marleons!
qstr__Word_reaches_you_that_King_Ul| Você ouve boatos de que Rei Ulric de Sarleon contratou A Brigada do Leão das Neves!
qstr__Word_reaches_you_that_King_Ulr| Você ouve boatos de que Rei Ulric de Sarleon contratou uma companhia de Cavaleiros do Unicórnio!
qstr__Word_reaches_you_that_King_Ulri| Você ouve boatos de que Rei Ulric de Sarleon contratou uma Companhia Mercenária!
qstr__Word_reaches_you_that_O| Você ouve boatos de que Oswald de Fleur reuniu todas as suas Companhias de Aventureiros e se aliou ao Rei Gregory IV!
qstr__Word_reaches_you_that_B| Você ouve boatos de que Sir Boris, o Corvo, reuniu uma companhia de Cavaleiros da Lança Corvinal e se aliou ao Rei Gregory IV!
qstr__Word_reaches_you_that_Ko| Você ouve boatos de que Kodan Espada-de-Ferro reuniu nobres e cavaleiros e se aliou ao Rei Gregory IV!
qstr__Word_reaches_you_that_King_G| Você ouve boatos de que Rei Gregory IV de Ravenstern contratou A Companhia Livre!
qstr__Word_reaches_you_that_King_Gr| Você ouve boatos de que Rei Gregory IV de Ravenstern contratou vários Jarls de Vanskerry como uma Companhia Mercenária!
qstr__Word_reaches_you_that_King_Gre| Você ouve boatos de que Rei Gregory IV de Ravenstern contratou O Freybrueder!
qstr__Word_reaches_you_that_King_Greg| Você ouve boatos de que Rei Gregory IV de Ravenstern contratou Os Renegados Veccavianos!
qstr__Word_reaches_you_that_King_Grego| Você ouve boatos de que Rei Gregory IV de Ravenstern contratou a "Primera Guardia Real"!
qstr__Word_reaches_you_that_King_Gregor| Você ouve boatos de que Rei Gregory IV de Ravenstern contratou A Expedição de Sarno!
qstr__Word_reaches_you_that_King_Gregory| Você ouve boatos de que Rei Gregory IV de Ravenstern contratou uma companhia de Cavaleiros do Unicórnio!
qstr__Word_reaches_you_that_King_Gregory_| Você ouve boatos de que Rei Gregory IV de Ravenstern contratou uma Companhia Mercenária!
qstr__Word_reaches_you_that_Bu| Você ouve boatos de que Burilgi, o Usurpador, reuniu um exército e agora luta por Kadan Bahadur Khagan!
qstr__Word_reaches_you_that_Ka| Você ouve boatos de que Kadan Bahadur Khagan contratou A Companhia Livre!
qstr__Word_reaches_you_that_Kad| Você ouve boatos de que Kadan Bahadur Khagan contratou uma Companhia Mercenária de Mettenheim!
qstr__Word_reaches_you_Syl| Você ouve boatos de que Syla Uzas, um renomado Guerreiro Imortal do Império, reuniu um pequeno exército de Legionários veteranos e se aliou ao Kadan Bahadur Khagan!
qstr__Word_reaches_you_that_Kada| Você ouve boatos de que Kadan Bahadur Khagan contratou vários Jarls de Vanskerry como uma Companhia Mercenária!
qstr__Word_reaches_you_that_Kadan| Você ouve boatos de que Kadan Bahadur Khagan contratou Senhores da Guerra Jatu como uma Companhia Mercenária!
qstr__Word_reaches_you_that_Kadan_| Você ouve boatos de que Kadan Bahadur Khagan contratou O Freybrueder!
qstr__Word_reaches_you_that_Kadan_B| Você ouve boatos de que Kadan Bahadur Khagan contratou Os Renegados Veccavianos!
qstr__Word_reaches_you_that_Kadan_Ba| Você ouve boatos de que Kadan Bahadur Khagan contratou a "Primera Guardia Real"!
qstr__Word_reaches_you_that_Kadan_Bah| Você ouve boatos de que Kadan Bahadur Khagan contratou A Expedição de Sarno!
qstr__Word_reaches_you_that_Kadan_Baha| Você ouve boatos de que Kadan Bahadur Khagan contratou uma companhia de Escravagistas Singalian!
qstr__Word_reaches_you_that_Kadan_Bahad| Você ouve boatos de que Kadan Bahadur Khagan contratou o Escolhido de Indar!
qstr__Word_reaches_you_that_Kadan_Bahadu| Você ouve boatos de que Kadan Bahadur Khagan contratou uma Companhia Mercenária Singalian!
qstr__Word_reaches_you_that_Bur| Você ouve boatos de que Burilgi, o Usurpador, reuniu um exército e agora luta pelo Koningur Valdis!
qstr__Word_reaches_you_that_M| Você ouve boatos de que Meregan Kierlic reuniu a Companhia de Aventureiros Espada do Grifo sob o estandarte do Koningur Valdis!
qstr__Word_reaches_you_that_Kon| Você ouve boatos de que Koningur Valdis contratou uma Companhia Mercenária de Mettenheim!
qstr__Word_reaches_you_that_Koni| Você ouve boatos de que Koningur Valdis contratou A Companhia Livre!
qstr__Word_reaches_you_that_Konin| Você ouve boatos de que Koningur Valdis contratou uma Companhia Mercenária de Veccavia!
qstr__Word_reaches_you_that_Koning| Você ouve boatos de que Koningur Valdis contratou Senhores da Guerra Jatu como uma Companhia Mercenária!
qstr__Word_reaches_you_that_Koningu| Você ouve boatos de que Koningur Valdis contratou uma companhia de Conquistadores Barclay!
qstr__Word_reaches_you_that_Koningur| Você ouve boatos de que Koningur Valdis contratou O Freybrueder!
qstr__Word_reaches_you_that_Koningur_| Você ouve boatos de que Koningur Valdis contratou Os Renegados Veccavianos!
qstr__Word_reaches_you_that_Koningur_V| Você ouve boatos de que Koningur Valdis contratou a "Primera Guardia Real"!
qstr__Word_reaches_you_that_Koningur_Va| Você ouve boatos de que Koningur Valdis contratou A Expedição de Sarno!
qstr__Word_reaches_you_that_Koningur_Val| Você ouve boatos de que Koningur Valdis contratou o Escolhido de Indar!
qstr__Word_reaches_you_that_Koningur_Vald| Você ouve boatos de que Koningur Valdis contratou vários Jarls de Vanskerry como uma Companhia Mercenária!
qstr__Word_reaches_you_that_Os| Você ouve boatos de que Oswald de Fleur reuniu todas as suas Companhias de Aventureiros e se aliou ao Imperador Marius!
qstr__Word_reaches_you_that_Bo| Você ouve boatos de que Boris, o Corvo, reuniu uma companhia de Cavaleiros da Lança Corvinal e se aliou ao Imperador Marius!
qstr_Word_reaches_you_tha|Você ouve boatos de que Imperador Marius contratou uma companhia de Conquistadores Barclay como uma Companhia Mercenária!
qstr__Word_reaches_you_that_Kod| Você ouve boatos de que Kodan Espada-de-Ferro reuniu nobres e cavaleiros e se aliou ao Imperador Marius!
qstr__Word_reaches_you_that_Ma| Você ouve boatos de que Imperador Marius contratou A Companhia Livre!
qstr__Word_reaches_you_that_S| Você ouve boatos de que Sheik Shalavan uniu os Guerreiros do deserto e agora luta sob o estandarte do Imperador Marius!
qstr_Word_reaches_you_that|Você ouve boatos de que Imperador Marius contratou Senhores da Guerra Jatu como uma Companhia Mercenária!
qstr__Word_reaches_you_that_Mar| Você ouve boatos de que Imperador Marius contratou O Freybrueder!
qstr__Word_reaches_you_that_Mari| Você ouve boatos de que Imperador Marius contratou Os Renegados Veccavianos!
qstr__Word_reaches_you_that_Mariu| Você ouve boatos de que Imperador Marius contratou a "Primera Guardia Real"!
qstr__Word_reaches_you_that_Marius| Você ouve boatos de que Imperador Marius contratou A Expedição de Sarno!
qstr__Word_reaches_you_that_Marius_| Você ouve boatos de que Imperador Marius contratou o Escolhido de Indar!
qstr_Word_reaches_you_that_|Você ouve boatos de que Imperador Marius contratou uma Companhia Mercenária!
qstr_{s1}_Merchant_Carava|Caravana Mercante de {s1}
qstr__Being_Raided_|(Sendo Destruída)
qstr__Looted_|(Saqueada)
qstr__Under_Siege_|(Sob Cerco)
qstr_The_village_of_{s1}_|A aldeia de {s1} foi saqueada por {s2}.
qstr_{s3}_is_no_longer_un|{s3} já não se encontra sob cerco.
qstr_Small_bands_of_enemi|Pequenos grupos inimigos foram avistados próximos a {s1}.
qstr_Enemy_patrols_spotte|Patrulhas inimigas foram avistados próximas a {s1}.
qstr_Medium_sized_group_o|Grupos inimigos de médio porte foram avistados próximos a {s1}.
qstr_Significant_group_of|Um significativo número de tropas inimigas foi detectado próximo a {s1}.
qstr_Army_of_enemies_spot|Um exército inimigo foi detectado nos arredores de {s1}.
qstr_Large_army_of_enemie|Um grande exército inimigo foi detectado próximo a {s1}.
qstr_Great_host_of_enemie|Impressionantes contingentes de tropas inimigas foram avistadas em torno de {s1}.
qstr_{s1}_has_been_besieg|{s1} foi sitiado por {s2} do {s3}.
qstr__{s1}__{s11}:_{s14}|({s1}) {s11}: {s14}
qstr_{s14}__{s21}_|{s14} ({s21})
qstr_{s1}_is_the_new_mars|{s1} é o novo marechal do {s2}.
qstr_You_gained_{reg12}_r|Você ganhou {reg12} pontos de renome.
qstr_You_lose_{reg12}_ren|Você perdeu {reg12} pontos de renome.
qstr_Your_relation_with_{|Sua relação com {s1} foi melhorada.
qstr_Your_relation_with_{s|Sua relação com {s1} foi deteriorada.
qstr_You_have_broken_the_|Você desfez o contrato de mercenário.
qstr_You_gain_honor.|Você ganhou honra.
qstr_You_lose_honor.|Você perdeu honra.
qstr_The_{s1}_declared_wa|O {s1} declarou guerra ao {s2}.
qstr_The_{s1}_and_the_{s2|O {s1} e o {s2} firmaram um acordo de paz.
qstr_{s2}_{reg3?was:is_cu|{s2} {reg3?encontrava-se:encontra-se atualmente} em {s3}.
qstr_{s2}_{reg3?was:is}_t|{s2} {reg3?encontrava-se:encontra-se} viajando para {s3} e {reg3?devia estar:deve estar} próximo de {s4}{reg3?: no momento}.
qstr_{s2}_{reg3?was:is}_i|{s2} {reg3?encontrava-se:encontra-se} em campo aberto e {reg3?devia estar:deve estar} próximo de {s3}{reg3?: no momento}.
qstr_{s2}_{reg3?was:is}_b|{s2} {reg3?encontrava-se:encontra-se} sob cativeiro em {s3}.
qstr_{s2}_{reg3?was:has_b|{s2} {reg3?tinha sido:foi} {reg4?capturada:capturado} por seus inimigos.
qstr_{reg3?{s2}_s_locatio|{reg3?A localização de {s2} é desconhecida:Eu não sei onde {s2} está}.
qstr_{s6}_has_joined_your|{s6} se juntou ao seu exército.
qstr_You_now_owe_{reg2}_d|A partir de agora você deve {reg2} denares ao {s1}.
qstr_Renown_value_for_thi|Por esta batalha, seu renome aumentará em {reg8} pontos.
qstr_You_have_run_into_a_|Você caiu em uma emboscada!
qstr_You_are_attacked_by_|Um grupo de bandidos lhe ataca!
